myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
1,"808052495167",0.96368408203125,-0.06536865234375,0.1846923828125,-0.18115234375,-0.32080078125,-0.55322265625,0.77587890625,89.875,171.6875,-109.125
1,"808052517699",0.955322265625,-0.0489501953125,0.208740234375,-0.20318603515625,-0.35693359375,-0.55859375,0.734375,92.5625,165.875,-101.875
1,"808052540137",0.94622802734375,-0.03179931640625,0.23101806640625,-0.22412109375,-0.41357421875,-0.560546875,0.7001953125,97.125,157.625,-95.6875
1,"808052562652",0.93646240234375,-0.0128173828125,0.25238037109375,-0.24322509765625,-0.4521484375,-0.50146484375,0.67236328125,104.8125,155,-84.6875
1,"808052577715",0.9259033203125,0.00726318359375,0.2728271484375,-0.26104736328125,-0.505859375,-0.43701171875,0.66162109375,109.25,152.5625,-77.0625
1,"808052600246",0.915283203125,0.0274658203125,0.291259765625,-0.2767333984375,-0.595703125,-0.39404296875,0.62744140625,109.125,141.25,-66
1,"808052622633",0.905029296875,0.046875,0.30718994140625,-0.29046630859375,-0.63232421875,-0.38525390625,0.60107421875,105.625,126.4375,-55.625
1,"808052637608",0.89483642578125,0.06488037109375,0.32122802734375,-0.302978515625,-0.6435546875,-0.3916015625,0.5419921875,99.3125,114.375,-50.9375
1,"808052660042",0.88507080078125,0.08380126953125,0.33294677734375,-0.31414794921875,-0.68310546875,-0.3740234375,0.50537109375,105.5,103.1875,-40.375
1,"808052682491",0.87579345703125,0.10260009765625,0.3426513671875,-0.323974609375,-0.76171875,-0.29638671875,0.46728515625,104.25,91.625,-32.75
1,"808052697562",0.8662109375,0.11846923828125,0.35394287109375,-0.33209228515625,-0.79296875,-0.2568359375,0.44580078125,92.5625,81.625,-23.5
1,"808052720094",0.8572998046875,0.13214111328125,0.36456298828125,-0.3385009765625,-0.80517578125,-0.23486328125,0.41748046875,77.625,73.5,-18.25
1,"808052742541",0.84881591796875,0.1441650390625,0.37530517578125,-0.34332275390625,-0.80712890625,-0.22265625,0.3544921875,65,69.875,-12.6875
1,"808052757567",0.84033203125,0.15557861328125,0.385498046875,-0.3477783203125,-0.84375,-0.208984375,0.291015625,61.8125,63.5,-12.125
1,"808052780021",0.83184814453125,0.1656494140625,0.394287109375,-0.3536376953125,-0.84814453125,-0.19873046875,0.244140625,60.1875,51.125,-20.1875
1,"808052802594",0.82403564453125,0.16949462890625,0.4053955078125,-0.3575439453125,-0.8759765625,-0.16259765625,0.16357421875,18.8125,46.0625,-28.5625
1,"808052817981",0.8173828125,0.17047119140625,0.41900634765625,-0.356689453125,-0.88720703125,-0.22021484375,0.18603515625,-9.8125,56.3125,-9.25
1,"808052840067",0.81048583984375,0.1717529296875,0.4346923828125,-0.35302734375,-1.0859375,-0.26220703125,0.236328125,-18.3125,67.0625,3.8125
1,"808052862517",0.8048095703125,0.1744384765625,0.449462890625,-0.34600830078125,-1.17236328125,-0.1767578125,0.30419921875,-23.125,68.8125,21.5
1,"808052877575",0.79949951171875,0.17791748046875,0.46441650390625,-0.33673095703125,-1.1904296875,-0.173828125,0.34033203125,-26.25,77.125,34.1875
1,"808052900039",0.7938232421875,0.1826171875,0.4791259765625,-0.326904296875,-1.2841796875,-0.19140625,0.3896484375,-21.125,82.8125,41.5625
