myo,timestamp,orientation.w,orientation.x,orientation.y,orientation.z,accelerometer.x,accelerometer.y,accelerometer.z,gyroscope.x,gyroscope.y,gyroscope.z
0,"808054102455",-0.5076904296875,0.3328857421875,-0.04620361328125,0.79327392578125,0.4248046875,-0.46728515625,0.68115234375,-7.25,-8.625,-10.1875
0,"808054124999",-0.5067138671875,0.334228515625,-0.0447998046875,0.79339599609375,0.42431640625,-0.4541015625,0.69287109375,5.3125,-10.4375,-11.3125
0,"808054140074",-0.5064697265625,0.3358154296875,-0.04241943359375,0.79302978515625,0.4423828125,-0.4287109375,0.6865234375,9.1875,-14.4375,-7.0625
0,"808054162441",-0.506591796875,0.33758544921875,-0.039794921875,0.79229736328125,0.4580078125,-0.40673828125,0.72705078125,8.0625,-17.5625,-3.875
0,"808054184965",-0.50634765625,0.3397216796875,-0.0386962890625,0.7916259765625,0.48828125,-0.396484375,0.7412109375,-1.5625,-13.9375,-1.875
0,"808054199960",-0.50537109375,0.34222412109375,-0.0404052734375,0.79107666015625,0.45556640625,-0.3935546875,0.74072265625,-17.3125,-9,-0.75
0,"808054222488",-0.50421142578125,0.34576416015625,-0.044677734375,0.79010009765625,0.46240234375,-0.41650390625,0.7626953125,-32.5625,-7.6875,3.9375
0,"808054244934",-0.503173828125,0.349853515625,-0.05108642578125,0.78851318359375,0.49169921875,-0.5263671875,0.79833984375,-39.9375,-4.8125,8
0,"808054259936",-0.50408935546875,0.3531494140625,-0.0543212890625,0.7862548828125,0.44873046875,-0.59521484375,0.8056640625,-16.6875,-15.625,9.25
0,"808054282498",-0.5064697265625,0.355712890625,-0.0528564453125,0.78369140625,0.4716796875,-0.607421875,0.70849609375,12.6875,-22.125,7.5
0,"808054306624",-0.508544921875,0.35638427734375,-0.04931640625,0.7822265625,0.50048828125,-0.48974609375,0.720703125,20.8125,-16.3125,4
0,"808054320887",-0.5108642578125,0.3546142578125,-0.0452880859375,0.78179931640625,0.458984375,-0.38037109375,0.7724609375,24.5,-9.0625,4.5625
0,"808054343274",-0.5130615234375,0.3529052734375,-0.0428466796875,0.78125,0.4453125,-0.359375,0.77978515625,15.4375,-5.4375,7.1875
0,"808054364933",-0.513916015625,0.35211181640625,-0.04150390625,0.78106689453125,0.48046875,-0.330078125,0.7685546875,4.25,-3.25,4.75
0,"808054379954",-0.51416015625,0.3515625,-0.04034423828125,0.78125,0.466796875,-0.341796875,0.75927734375,2.5625,-3.1875,0.0625
0,"808054402451",-0.5146484375,0.35186767578125,-0.03924560546875,0.7808837890625,0.4697265625,-0.4267578125,0.73095703125,5.75,-6.9375,-0.5
0,"808054425129",-0.5152587890625,0.35247802734375,-0.0377197265625,0.7802734375,0.4765625,-0.47265625,0.71240234375,9.9375,-9.0625,-1.5625
0,"808054440202",-0.515625,0.35308837890625,-0.03564453125,0.77984619140625,0.5087890625,-0.4482421875,0.70458984375,10.75,-8.6875,-2.375
0,"808054462450",-0.51629638671875,0.352783203125,-0.03338623046875,0.77960205078125,0.50146484375,-0.400390625,0.7509765625,11.1875,-6.75,-0.6875
0,"808054484942",-0.51690673828125,0.35247802734375,-0.03192138671875,0.77947998046875,0.4775390625,-0.36572265625,0.7509765625,6.0625,-5.4375,0.625
0,"808054499990",-0.51690673828125,0.35308837890625,-0.03192138671875,0.7791748046875,0.4755859375,-0.373046875,0.73388671875,-3.75,-5.1875,1.0625
0,"808054522463",-0.51641845703125,0.35467529296875,-0.03302001953125,0.7786865234375,0.4990234375,-0.40673828125,0.716796875,-10.5625,-4.5625,1.125
0,"808054545047",-0.515869140625,0.3563232421875,-0.0341796875,0.77825927734375,0.5078125,-0.42138671875,0.72802734375,-10.75,-4.8125,0.375
0,"808054559948",-0.515869140625,0.35748291015625,-0.03466796875,0.7777099609375,0.49853515625,-0.4501953125,0.73388671875,-4,-5.6875,0.625
0,"808054575042",-0.51617431640625,0.35772705078125,-0.03375244140625,0.7774658203125,0.501953125,-0.42626953125,0.7353515625,4.375,-5.3125,-0.5
0,"808054597911",-0.51666259765625,0.35748291015625,-0.03216552734375,0.77728271484375,0.50732421875,-0.419921875,0.7255859375,9,-4.125,-1
0,"808054619978",-0.51727294921875,0.3572998046875,-0.030517578125,0.77703857421875,0.51416015625,-0.40673828125,0.73583984375,8.875,-5.125,0
0,"808054634955",-0.51763916015625,0.35723876953125,-0.02923583984375,0.77685546875,0.505859375,-0.3994140625,0.72802734375,6,-4.3125,-0.1875
0,"808054657643",-0.51776123046875,0.35687255859375,-0.02850341796875,0.7769775390625,0.48486328125,-0.3701171875,0.7412109375,2.5625,-2.4375,-0.9375
0,"808054679959",-0.5174560546875,0.35687255859375,-0.02874755859375,0.77716064453125,0.4814453125,-0.38671875,0.72802734375,-2.625,-0.375,-1.5
0,"808054694960",-0.5172119140625,0.357666015625,-0.029541015625,0.7769775390625,0.5078125,-0.42822265625,0.72607421875,-5.4375,-1.9375,-0.125
0,"808054717459",-0.51715087890625,0.35821533203125,-0.0299072265625,0.7767333984375,0.50439453125,-0.4423828125,0.732421875,-2,-2.8125,-0.4375
0,"808054740315",-0.51727294921875,0.3582763671875,-0.0296630859375,0.776611328125,0.50146484375,-0.42236328125,0.7275390625,2,-2,-0.6875
0,"808054755383",-0.5174560546875,0.35784912109375,-0.0289306640625,0.7767333984375,0.49462890625,-0.38037109375,0.724609375,3.3125,-1.125,-0.375
0,"808054778489",-0.517578125,0.35760498046875,-0.028564453125,0.77679443359375,0.48974609375,-0.38134765625,0.734375,1.125,-1.4375,-0.25
0,"808054799925",-0.51788330078125,0.35711669921875,-0.0283203125,0.77679443359375,0.49853515625,-0.41357421875,0.74267578125,3.3125,0.0625,0.125
0,"808054814937",-0.51861572265625,0.356689453125,-0.02716064453125,0.77655029296875,0.490234375,-0.42578125,0.73095703125,8.6875,-3.5,0.0625
0,"808054837755",-0.5189208984375,0.3564453125,-0.02587890625,0.7764892578125,0.50244140625,-0.39892578125,0.70703125,7.75,-3,-1.3125
0,"808054859956",-0.5191650390625,0.35595703125,-0.02484130859375,0.776611328125,0.49853515625,-0.3818359375,0.72802734375,5.5,-1.4375,-1.3125
0,"808054882466",-0.519287109375,0.355712890625,-0.0244140625,0.776611328125,0.50146484375,-0.3857421875,0.73974609375,1.8125,-1.4375,0
